Original Key,Length,Text,Text Length
train/14October_2010_Thursday_tagesschau-288,61,der hohe luftdruck wird morgen auch im süden deutschlands schwächer,67
train/14October_2010_Thursday_tagesschau-289,110,zunehmend beeinflussen tiefs unser wetter,41
train/14October_2010_Thursday_tagesschau-292,55,sonst regnet oder nieselt es hier und da,40
train/14October_2010_Thursday_tagesschau-293,120,am tag im süden sonne wolken und nebel sonst viele wolken,57
train/14October_2010_Thursday_tagesschau-295,144,im süden schwacher wind sonst weht er teilweise mäßig an der nordsee auch frisch,80
train/14October_2010_Thursday_tagesschau-296,104,heute nacht zehn grad in ostfriesland und bis minus zwei grad im süden,70
train/14October_2010_Thursday_tagesschau-297,103,am tag sieben grad im vogtland und bis vierzehn grad am niederrhein,67
train/14October_2010_Thursday_tagesschau-300,159,am sonntag ist es im norden recht freundlich vor allem richtung süden regnet es gebietsweise im bergland auch schnee,116
train/14October_2010_Thursday_tagesschau-301,121,am montag im süden nur noch wenig regen sonst sonne wolken und nebel,68
train/06April_2010_Tuesday_tagesschau-302,92,und nun die wettervorhersage für morgen mittwoch den siebten april,66
train/06April_2010_Tuesday_tagesschau-303,138,auch morgen beschert uns das hoch viel sonnenschein verschwindet dann aber richtung osten,89
train/06April_2010_Tuesday_tagesschau-304,170,im westen machen sich währenddessen tiefausläufer mit ihren wolken bemerkbar die aber erst gegen abend vereinzelt ein paar tropfen bringen können,145
train/06April_2010_Tuesday_tagesschau-305,217,in der nacht ist es verbreitet klar oder nur gering bewölkt nur hier und da bildet sich nebel besonders in tälern und windgeschützten senken,140
train/06April_2010_Tuesday_tagesschau-307,189,im tagesverlauf tauchen im westen einige lockere wolken auf die westlich des rheins gegen abend dichter werden aber es bleibt weitgehend trocken,144
train/06April_2010_Tuesday_tagesschau-311,184,die aussichten in der südosthälfte bleibt es am donnerstag noch recht freundlich sonst gibt es mehr wolken als sonne und vereinzelt schauer,139
train/06April_2010_Tuesday_tagesschau-312,83,ab freitag dann überall wechselhaft und es wird auch wieder kühler,66
train/12May_2010_Wednesday_tagesschau-313,84,und nun die wettervorhersage für morgen donnerstag den dreizehnten mai,70
train/12May_2010_Wednesday_tagesschau-314,89,deutschland liegt innerhalb einer ausgedehnten tiefdruckzone,60
train/12May_2010_Wednesday_tagesschau-315,70,sie reicht von südwesteuropa bis nach skandinavien,50
train/12May_2010_Wednesday_tagesschau-316,38,dabei bleibt es kühl,20
train/12May_2010_Wednesday_tagesschau-317,108,heute nacht regnet es im nordwesten nur leicht im süden teilweise kräftig,73
train/12May_2010_Wednesday_tagesschau-319,154,sonst ist es meist trocken aber wolkenverhangen einige freundliche abschnitte gibt es im osten sowie an der nordsee,115
train/12May_2010_Wednesday_tagesschau-320,106,der wind weht morgen schwach bis mäßig und kommt aus nord bis nordwest,70
train/12May_2010_Wednesday_tagesschau-321,198,heute nacht werte zwischen neun und zwei grad am tag im bergland und bei regen einstellige werte im osten bis siebzehn grad,123
train/12May_2010_Wednesday_tagesschau-322,132,am freitag regnet es vor allem im süden und osten hier und da am ehesten zeigt sich die sonne im nordwesten,107
train/12May_2010_Wednesday_tagesschau-324,163,am sonntag regnet es im südosten kräftig im norden und westen ist es zeitweise freundlich im westen aber auch schauer,117
train/28October_2010_Thursday_heute-325,32,guten abend liebe zuschauer,27
train/28October_2010_Thursday_heute-326,138,in den nächsten zwei tagen wird es ein bisschen wärmer und vor allen dingen auch wieder sonniger regen erwarten wir kaum,120
train/28October_2010_Thursday_heute-327,222,der fällt über westeuropa dort formiert sich dieses regengebiet zieht weiter zur nordsee aber auch ein neues schon auf portugal und spanien zu,142
train/28October_2010_Thursday_heute-328,107,und auch im östlichen mittelmeer haben wir einen herbststurm der zieht allerdings jetzt ab mit dauerregen mit gewittern und sturmböen,133
train/28October_2010_Thursday_heute-329,100,ja und bei uns ist es eher ruhig und das heißt heute nacht gibt es wieder nebelfelder die vor allem in süddeutschland,117
train/28October_2010_Thursday_heute-330,194,im norden ziehen noch ein paar wolkenfelder vorüber und im süden bei klarem himmel wird es am kältesten immerhin kriegen wir noch leichten frost bis minus drei grad,164
train/28October_2010_Thursday_heute-331,83,deutlich milder bleibt es unter den wolken norddeutschlands,59
train/28October_2010_Thursday_heute-332,128,und morgen haben wir dann die höchsten temperaturen im westen zu erwarten immerhin wieder fünfzehn bis siebzehn grad westlich des rheins,136
train/28October_2010_Thursday_heute-333,116,sonst im norden und im osten auch wärmer als heute mit zehn bis vierzehn grad,77
train/28October_2010_Thursday_heute-334,117,es wird überwiegend sonnig mit ein paar wolkenfeldern die werde norddeutschland noch ein bisschen dichter sein,110
train/28October_2010_Thursday_heute-335,88,und dazu kommt nachmittags dieser starke südwind,48
train/28October_2010_Thursday_heute-336,164,in süddeutschland ist der wind nicht so stark deshalb halten sich erstmal die nebelfelder aber nachmittags gibt es föhn an der alpennordseite und dann ist schluss mit dem nebel,176
train/28October_2010_Thursday_heute-337,105,ja nebel kann es vielleicht auch am samstag geben aber es wird überwiegend sonnig vielleicht fallen im westen ein paar regentropfen,131
train/28October_2010_Thursday_heute-338,94,sonntag und montag wird es meist trocken teils sonnig teils auch wolkig,71
train/28October_2010_Thursday_heute-339,43,ihnen einen schönen abend und machen sie es gut,47
train/28September_2010_Tuesday_tagesschau-340,99,und nun die wettervorhersage für morgen mittwoch den neunundzwanzigsten september,81
train/28September_2010_Tuesday_tagesschau-341,104,das hoch über skandinavien macht sich morgen vor allem im nordwesten deutschlands bemerkbar,91
train/28September_2010_Tuesday_tagesschau-342,117,unbeständig dagegen bleibt es noch im süden und osten,53
train/28September_2010_Tuesday_tagesschau-343,77,die luft die zu uns strömt ist ziemlich kühl,44
train/28September_2010_Tuesday_tagesschau-344,95,in der nacht regnet es im süden und osten hier und da sonst nur ganz vereinzelt ein paar tropfen,96
train/28September_2010_Tuesday_tagesschau-345,92,stellenweise breitet sich nebel aus,35
train/28September_2010_Tuesday_tagesschau-346,98,am tag teilweise lücken in der wolkendecke teilweise ist es stark bewölkt,73
train/28September_2010_Tuesday_tagesschau-347,119,am freundlichsten wird es im nordwesten im osten und süden regnet oder schauert es mancherorts,94
train/28September_2010_Tuesday_tagesschau-348,220,im norden und osten morgen schwacher bis mäßiger wind im erzgebirge und an der ostsee mitunter starke böen sonst weht der wind meist nur schwach,144
train/28September_2010_Tuesday_tagesschau-349,163,heute nacht zehn grad in frankfurt am main drei grad im nordwesten dort kann es bodenfrost geben,96
train/28September_2010_Tuesday_tagesschau-350,92,am tag zehn grad im vogtland und siebzehn grad am rhein,55
train/28September_2010_Tuesday_tagesschau-351,221,die aussichten am donnerstag ist es in der osthälfte länger freundlich in der westhälfte mehr wolken als sonne und gebietsweise regen,133
train/28September_2010_Tuesday_tagesschau-352,61,ähnlich sieht es auch am freitag und am samstag aus,51
train/12April_2010_Monday_tagesschau-353,88,und nun die wettervorhersage für morgen dienstag den dreizehnten april,70
train/12April_2010_Monday_tagesschau-354,83,tiefer luftdruck beeinflusst nach wie vor das wetter im süden und in der mitte deutschlands,91
train/12April_2010_Monday_tagesschau-355,57,der norden dagegen profitiert von hohem luftdruck,49
train/12April_2010_Monday_tagesschau-356,40,daran ändert sich auch am mittwoch noch nichts,46
train/12April_2010_Monday_tagesschau-359,152,am tag im norden viel sonne im süden und in der mitte liegen die wolken mehr oder weniger dicht beieinander hier und da regnet oder schauert es,143
train/12April_2010_Monday_tagesschau-360,84,am nachmittag einzelne kurze gewitter,37
train/12April_2010_Monday_tagesschau-361,79,der nordostwind weht schwach bis mäßig stellenweise auch frisch,63
train/12April_2010_Monday_tagesschau-362,111,heute nacht sechs grad im rhein main gebiet minus drei grad an den alpen,72
train/12April_2010_Monday_tagesschau-363,95,am tag acht grad in oberfranken und sechzehn grad am niederrhein,64
train/12April_2010_Monday_tagesschau-366,173,am freitag mal sonne mal wolken vor allem an den alpen und im nordosten regnet es etwas im norden ist es windig,111
train/12July_2010_Monday_tagesschau-367,121,und nun die wettervorhersage für morgen dienstag den dreizehnten juli,69
train/12July_2010_Monday_tagesschau-368,109,die kaltfront eines nordseetiefs überquert uns von west nach ost,64
train/12July_2010_Monday_tagesschau-369,114,dabei gibt es zum teil unwetterartige gewitter es bestehen entsprechende warnungen des deutschen wetterdienstes,111
train/12July_2010_Monday_tagesschau-370,82,hinter der gewitterfront fließt dann von westen etwas kühlere atlantikluft nach deutschland,91
train/12July_2010_Monday_tagesschau-375,107,sonst halten sich zunächst noch viele wolken aber am nachmittag scheint wieder häufiger die sonne,97
train/12July_2010_Monday_tagesschau-376,117,in der nacht sind bei gewittern schwere sturm vereinzelt auch orkanartige böen dabei,84
train/12July_2010_Monday_tagesschau-377,129,morgen von schauer und gewitterböen abgesehen meist schwacher bis mäßiger an der see auch frischer westwind,107
train/12July_2010_Monday_tagesschau-378,91,in der eifel heute nach dreizehn an der spree bis zweiundzwanzig grad,69
train/12July_2010_Monday_tagesschau-379,85,an der nordsee morgen achtzehn in der lausitz und im breisgau bis dreißig grad,78
train/12July_2010_Monday_tagesschau-380,70,in den nächsten tagen verbreitet sonnig und wieder heißer,57
train/12July_2010_Monday_tagesschau-381,135,vor allem in den nachmittag und abend stunden muss in einigen regionen wieder mit zum teil heftigen gewittern gerechnet werden,126
train/17February_2011_Thursday_heute-382,44,liebe zuschauer guten abend,27
train/17February_2011_Thursday_heute-383,203,der westen heute von der sonne eindeutig begünstigt wie hier in bremerhaven oder auch in düsseldorf schien die sonne dort zehn grad plus,136
train/17February_2011_Thursday_heute-384,86,viel kälter war es in der osthälfte und diese wetterlage ist sehr stabil,72
train/17February_2011_Thursday_heute-385,172,weiterhin kaltluft im osten mit ein bisschen schnee von westen aber der nächste regen erst zum sonntag,102
train/17February_2011_Thursday_heute-386,220,das heißt also heute nacht höchstens ein paar nebelfelder teilweise klar im osten da können ein paar schneeflocken rieseln und es wird ziemlich kühl heute nacht,160
train/17February_2011_Thursday_heute-388,234,morgen bleibt es bei leichtem dauerfrost im äußersten nordosten richtung südwesten wird es deutlich milder immerhin so sechs bis acht grad plus,143
train/17February_2011_Thursday_heute-389,162,und dazu gibt es dort auch mehr sonne als wolken da können so fünf bis acht sonnenstunden zusammen kommen,105
train/17February_2011_Thursday_heute-390,262,dagegen bleibt es über der osthälfte doch trübe örtlich kann es noch etwas schneien am alpenrand fällt auch noch etwas schnee oder regen aber viel wird es insgesamt nicht werden,177
train/17February_2011_Thursday_heute-391,131,und in den nächsten tagen bleiben diese temperaturgegensätze wie sie sehen fast konstant,88
train/17February_2011_Thursday_heute-392,123,das heißt weiterhin kalt im osten weiterhin mild im südwesten das wetter relativ ruhig,86
train/17February_2011_Thursday_heute-393,132,erst am sonntag geht es dann los von südwesten mit etwas regen im bergland dann auch mit schnee,95
train/17February_2011_Thursday_heute-394,37,und jetzt wünsche ich ihnen noch einen schönen abend,52
train/17April_2010_Saturday_tagesschau-395,115,und nun die wettervorhersage für morgen sonntag den achtzehnten april,69
train/17April_2010_Saturday_tagesschau-397,73,etwas feuchtere luft strömt allerdings in den süden,51
train/17April_2010_Saturday_tagesschau-398,48,dort fallen am nachmittag einige schauer,40
train/17April_2010_Saturday_tagesschau-400,126,die nacht verläuft meist klar nur die küsten und die alpen ziehen ein paar wolken,81
train/17April_2010_Saturday_tagesschau-401,201,am tag viel sonnenschein dichtere wolken zeigen sich im süden am nachmittag entwickeln sich südlich der donau einzelne schauer teilweise sind gewitter dabei,156
train/17April_2010_Saturday_tagesschau-402,177,der wind weht schwach aus unterschiedlichen richtungen an den küsten sowie bei schauern und gewittern weht er mäßig bis stark,125
train/17April_2010_Saturday_tagesschau-403,123,heute nacht sechs bis null grad in einigen tälern stellenweise minus zwei grad,78
train/17April_2010_Saturday_tagesschau-404,122,am tag elf grad am meer und bis einundzwanzig grad am niederrhein,65
train/17April_2010_Saturday_tagesschau-405,147,am montag mehr sonne als wolken einzelne schauer fallen vor allem am nachmittag über den alpen und im schwarzwald,113
