Original Key,Length,Text,Text Length
5SFfLkf65EY_10-5-rgb_front,401,"And far as in mind, you know, the budget, that you're allowed to spend with, you know, whether how much money can be used in shooting this video.",145
E-YP10G7QdI_2-3-rgb_front,41,But it's still very porous.,27
dH0pIsPTIug_13-8-rgb_front,389,For example today I have a skirt that is also a; it has pants and it has a skirt so I can actually put my ball inside a small pocket that is right here.,152
dcN7W0lxTpE_60-8-rgb_front,135,So these type of gourmet raw foods you would have to look around.,65
220uYYSxz5U_12-5-rgb_front,131,"When you go into the room, you need to be prepared to answer questions.",71
_DLMidC-b8w_25-8-rgb_front,79,"The easier it is to use, the better your child will like it.",60
1EV7AT_lBno_47-5-rgb_front,248,"The next stunt we're going to do is toss hands, similar to an all girl stunt, but you need to throw her up there.",113
F5zIuQnrWNc_0-5-rgb_front,86,"DIXON GILLETTE: In three, two, one.",35
1Pm6ty_JrpU_0-3-rgb_front,95,The drink we are about to make is a Banana Rum Cream.,53
3LtXtL6PX0Q_3-5-rgb_front,111,Most people look at it and think the skinniest ones are going to be the most tender.,84
15XTbrrGLDY_2-8-rgb_front,214,"We're going to be doing some very deep cleaning on our client, and make sure that we really clear the skin out for her.",119
1MUKBwc84DA_12-8-rgb_front,121,But again by using the customer's name you make the feel like more than just a number.,86
199hEEkd1aU_36-8-rgb_front,94,This is not what all that's going to go into your enchilada.,60
18NasCihOMs_25-8-rgb_front,159,LES MCGEHEE: And a lemon tree because lemons don't grow on vines.,65
04DtdCu2kfg_4-5-rgb_front,160,"Then as the ball moves one pass away, we changed into deny defense.",67
14klV5a4_Rg_10-8-rgb_front,211,"So, then you do it on the top edge and then also on the side edge of the same piece.",84
F1495o0hagE_16-8-rgb_front,60,That looks great.,17
E3r2mQix7Uo_10-5-rgb_front,334,"Two identical dice, right and the object is to roll them both at the same time.",79
Fw5oYBjjmSI_9-5-rgb_front,205,And these are a nipper if you want to get a lot of little pieces you use this nip along them.,93
12Y6ujgJ_2Q_21-8-rgb_front,407,"As you see here, I peeled the letter up because of the moisture underneath it.",78
f3A9L7yGmEM_7-3-rgb_front,164,"It works on your putting, your chipping, your pitching, and even your driver.",77
22yOjQqOb-k_9-5-rgb_front,156,That's why athletes have lower heart rates.,43
-f8UHZWw9Zs_7-5-rgb_front,42,It's the symphony.,18
3xag4Y3JqHo_5-5-rgb_front,291,"So then that tooth is protected and once its protected, that tooth should be able to function back like a normal tooth.",119
3yjFlBByBX4_2-1-rgb_front,60,You don't want extra chemicals in your tea.,43
aUBQCNegrYc_2-1-rgb_front,133,"So, Faith is going to help me demonstrate Bakasana, or the crane balance.",73
1GlHmFJA0LQ_11-8-rgb_front,571,"Also another thing to keep in mind, the padding in the top and the lining is completely optional as well, but it does give your suit more of a fitting and a longer-lasting, especially if you have the lining in it, it does give your suit longer wear to it, and if you accidentally do machine wash, it will be probably fine.",322
aD13SrgLiYM_5-9-rgb_front,98,Chipping the ball is not a very hard skill to learn.,52
b1wLBVvtPCI_3-5-rgb_front,88,Press powder just for touching up in your purse.,48
-_3bUhnn4PU_2-8-rgb_front,43,I'm actually going to do a portrait.,36
17oWSHmbCa0_9-3-rgb_front,133,Just go ahead and take that top part off.,41
1RxYvOvKHkU_4-5-rgb_front,39,Is it swimming?,15
2t0bY_rE108_5-8-rgb_front,213,"Most microwaves will have a 30 second thing, so if you just want something to be in there for 30 seconds or to add 30 seconds to whatever you have.",147
a7BqyLnTfqo_9-5-rgb_front,45,Hereâs our little snowman.,28
1PCzfhknC_s_3-8-rgb_front,109,"Wait about one hour, note whether your face feels tight.",56
-dIdfcIZVGU_8-5-rgb_front,48,"Next, we'll pull the walls.",27
1pDmmsYwDJA_14-8-rgb_front,70,And that's how you can exercise in your car!,44
DQx6Ku390YU_3-8-rgb_front,381,"Some of the changes in cognition involve memory changes, not remember what to do, how to do something or necessary things that people do every day like shower or bath.",167
1MpyWS9FaCc_11-5-rgb_front,279,"But I found in the past that if I just take a few moments, bring them in to what it is I'm saying.",98
1yvskpdZCPs_6-8-rgb_front,116,And then circle your arms around and bring your knees into your chest.,70
1KoWaCTX1jU_20-5-rgb_front,296,"Consider, when you're choosing cookies, those that are high in fiber and low in fat.",84
1avHo4qZ86Q_6-8-rgb_front,111,And it's very simple and easy to do because its simply chaining.,64
3GKsjSStbaE_2-8-rgb_front,109,And in this case stuffed animals are a great automatic choice.,62
bgGB_uXI5Sc_1-8-rgb_front,71,Today we are going to discuss maintaining a climbing rope.,58
CerG8JKzDIE_5-8-rgb_front,53,Watch the bat hit the ball.,27
1WZGAIBhaPs_19-5-rgb_front,186,That should be a really relaxing exercise and really relaxing way to kind of finish off your workout.,101
4I2azcR2kcA_11-8-rgb_front,113,A fish may show signs of rapid breathing.,41
DcpSAcbj81w_4-5-rgb_front,160,If they don't have the opportunity to run away they're not going to do it.,74
-CmdMw3PKV8_10-8-rgb_front,28,Just amazing.,13
FStKSCmBx00_12-4-rgb_front,198,Now she wants to keep her hips square and keep this knee from flaring out so drawing the knee in.,97
1CZBTc6jzCs_2-5-rgb_front,936,"You can begin with your feet parallel and just kind of sink into it to see how far you can go, see how flexible your base is and as you do this then you may want to, toes go out a little bit and the toes are out plea style, pointed out at an angle, then you have a little more flexibility and you can probably take it down a little lower, a little deeper.",355
2L0cIk45VhA_9-1-rgb_front,198,"Now that little razor has gone down into the wire and as we pull the wire through it, it cuts through.",102
cZIOEvWRGFg_0-5-rgb_front,238,This is a type of skirt that I use when I go creeking and in a bigger water situations as well.,95
bwvtAII4pG0_15-5-rgb_front,101,"Don't think it's nothing feminine, it's just trying to get your feet around.",76
52MbWpfvuF0_8-8-rgb_front,46,Now my flour is nice and light.,31
bCpx9dkhBgc_3-5-rgb_front,269,"When we are screwing in drywall, we want to make sure that the screw just leaves a dimple in the paper for the drywall.",119
-cv1gZaGtNk_11-5-rgb_front,258,"One of which is when you're steeping the grain at the first part of the, of the brewing process.",96
EYEhiZ6Y0Fs_4-5-rgb_front,250,"I like using these glass, kind of these melted glass marbles and you can get these in all kinds of craft stores.",112
aP4KTUYgjyE_16-8-rgb_front,58,"And switch to the other side, and do thirty times.",50
ce3agDFnApw_9-8-rgb_front,134,Make sure you cover the opening with your finger.,49
anxhVQxvPGs_14-5-rgb_front,85,Don't go too deep.,18
0Dqrsiqf4pY_1-8-rgb_front,74,Right now we're going to focus on our legs.,43
05gjcxakphc_5-5-rgb_front,216,"If you take a look at these shoes... which I actually got from a fashion sale, directly from the designer.",106
eMhscu5bckc_4-5-rgb_front,724,"Well, everybody wants to be in the 'in' group, and I understand that, so the key to not gossiping is being diplomatic in your refusal to participate in the gossip, and you have several ways in which you can do this.",215
CnycvXFq8H4_12-5-rgb_front,118,Most people don't really need a 50.,35
cZhGkz4jNnk_6-8-rgb_front,78,"This process keeps green tea, green.",36
-B0GueDqaoY_0-8-rgb_front,210,So this is this is clip one and its about how to pick a suitable idea to make a glass mosaic.,93
04hnjLKHh2g_12-5-rgb_front,163,"You're not touching the cake, you're not pushing the tip into the cake.",71
dm6VDCPd6J4_2-5-rgb_front,409,For filling holes are closet is going to be the worst area just because we pulled out that shelving unit and there was a lot of different bracket that held that in.,164
DpzyzJvORMg_14-3-rgb_front,311,"Remember, to use herbs to treat pimples, try a paste of fresh mint, lemon juice and tumeric powder, or a paste of sandalwood powder and rosewater.",146
aGITFRfpMJA_12-8-rgb_front,166,But find the right place to stand for every spare for your game.,64
3Uu9_GGILmc_22-8-rgb_front,86,That's about as far as I want to go with it right there.,56
-8uwu59w8QE_10-8-rgb_front,440,"I recommend strongly that original core that we talked about a long time ago have one person who is going to be the coordinator for vending, ideally you will have a vendor coordinator and someone also to handle food who may be with food booth or may understand industry.",270
BiIXqhnUpO8_2-5-rgb_front,358,And you also have the problem of potential chaffing because you are walking a lot of miles every day and so that could cause some real discomfort.,146
eYwnPtrnsWw_4-8-rgb_front,190,Depending on how the person's face is turned because the hair really wraps around the skull.,92
FnLCL8TUVJA_4-8-rgb_front,49,"So, you got your yoyo.",22
1s7e4sHQiAs_10-8-rgb_front,298,Now when you flip it over after about 30 seconds the areas that are still pretty dark red are going to be low areas that need to be fixed.,138
beZVrUpjpwk_0-8-rgb_front,150,"Hi, this is Sean Hobson and what we want to talk about right now is the proper mechanics of making a good shot.",111
bz-afk_q_1w_6-5-rgb_front,530,And you can have all different size of blocks as long as you kind of figure out a way to piece them together.,109
fqEO3MuTlEE_4-5-rgb_front,45,Here we go.,11
0oHN9y80NME_0-5-rgb_front,96,I'm here talking to you today about liners.,43
2Sk_fki9ZOg_2-3-rgb_front,124,Let's begin by opening up Outlook by clicking on the start button on the bottom.,80
0CrEEBjBSTM_1-3-rgb_front,244,"Number one, start by going to your local bookstore or newsstand and picking up a whole bunch of magazines.",106
ahki1p2lqPI_5-8-rgb_front,143,"So, what are the proper body mechanics when you kick a Half-Volley?",67
-bLfarX5JXU_12-5-rgb_front,1531,"This creature has flying, which means they can only be blocked by flying creatures and/or creatures with reach and ""Nightmare's"" cool power is that its power and toughness are equal to each of the number of swamps you control, which means that if you have 6 swamps, if you play this with all black mana, then you at least have a 6/6 creature with flying, which means your mana production is perfectly equal for this card, and/or you could play this card in any multicolored deck, and you could still get pretty much even mana production as long as you have enough swamps to put enough power and toughness on them.",613
5YMC8pMGeTA_25-8-rgb_front,64,So that way they can see what your body is doing.,49
-DQ1scNd-M8_8-8-rgb_front,249,Now I want it to be smaller than the actual size of the barrel of the extruder itself so that it will slip in there really easily and it won't get jammed or anything like that.,176
4EFBr4Oe2ZE_15-8-rgb_front,298,"So, it affects our body in so many different ways and I hope you find the great affects and I hope your body enjoys your yoga practice.",135
BRBt1zOfZnc_4-3-rgb_front,31,It's cooling off.,17
14Pag7RIAsk_4-8-rgb_front,91,Let's begin by first sliding the chest to the side.,51
1FGZO3MoD0s_6-5-rgb_front,304,When I stretch my hip flexor it's extremely important that I keep my knee just over my ankle.,93
02LnULLXds4_18-8-rgb_front,93,I mean the blue is straight out of the jar as is the red.,57
1SwTfvvyM_Y_10-5-rgb_front,375,"And you're going to need however many strips wide you want to go, plus the lining, plus the strap.",98
5O8kZa59YZU_13-8-rgb_front,40,And that's what we have on milk.,32
1gWf0iJUvyg_11-8-rgb_front,210,It's a great way to save a Frisbee or to pass a Frisbee or to get the Frisbee into another different part of your combination.,126
1udh8eAH5Es_2-8-rgb_front,339,Okay now we are going to work with our garlic and once again a good way to peel garlic is to twist it and get a little pop there and then the skin would peel right off.,168
_5LwGjy_bY8_3-5-rgb_front,171,Lust by definition is connected with empty sex.,47
1l6MC-9BQa0_15-5-rgb_front,216,"On this guitar, I like to use Flat Wounds, but that's total a preference thing.",79
1qQEz4pbQkM_1-11-rgb_front,40,So that's what I've got here.,29
13yrKJ6yOPQ_3-8-rgb_front,111,"The punches, okay, we're going to be using, okay, our kickboxing punches.",73
1pnIcdqFroA_8-8-rgb_front,66,We never fly above red line; not in the airplane.,49
59xX5JTRuk4_4-8-rgb_front,129,We can walk forward or in place or backwards.,45
d7ZnbqAlscs_5-5-rgb_front,156,"Water helps you get toxins out of your systems, so you don't want to be dehydrated.",83
